"satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","salary","salesaccounting","saleshr","salesIT","salesmanagement","salesmarketing","salesproduct_mng","salesRandD","salessales","salessupport","Y_A","Y_0","Y_1"
0.95,0.57,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0486954511110777,0.0486954511110777,0.0155923957583019
0.87,0.68,2,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.29295497904707,0.773571467153302,0.29295497904707
0.73,0.68,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0905971639769677,0.0905971639769677,0.0198421289037019
0.77,0.48,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0196311895628137,0.0751707198786521,0.0196311895628137
0.9,0.56,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.109503193215924,0.665175704116469,0.109503193215924
0.5,0.76,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0181919692963707,0.0770204528673897,0.0181919692963707
0.32,0.69,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0201068430290795,0.0643773104328266,0.0201068430290795
0.85,0.59,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0678942962428324,0.0678942962428324,0.0132136739136988
0.9,0.66,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.109141673760588,0.109141673760588,0.0339726817642645
0.74,0.99,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0250858864585889,0.0250858864585889,0.0132325896809449
0.76,0.75,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.8,0.77,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787696564543012,0.0787696564543012,0.0268835700608155
0.53,0.7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.97,0.63,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575346221539775,0.0575346221539775,0.0582390247897259
0.64,0.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.92,0.59,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0227218310000237,0.126385196370597,0.0227218310000237
0.6,0.57,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0354630543170529,0.0354630543170529,0.0144059897460665
1,0.6,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439209978955078,0.439209978955078,0.207232984414128
0.69,0.63,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.53,0.45,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169376135367638,0.169376135367638,0.0616878146848537
0.63,0.58,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124941995090829,0.0284950323696822,0.0124941995090829
0.57,0.89,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0136180970338515,0.0136180970338515,0.0108988576938438
0.79,0.45,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.184525163656025,0.184525163656025,0.153450178291037
0.68,0.92,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.112349672740944,0.112349672740944,0.0236490488160686
0.56,0.61,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0123449368546234,0.0346101554898972,0.0123449368546234
0.48,0.51,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0123350062549907,0.0123350062549907,0.0107869689080079
0.34,0.76,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.305318946422693,0.831031025313087,0.305318946422693
0.36,0.45,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.059351293805675,0.177832473968395,0.059351293805675
0.95,0.96,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0862700806420287,0.327197629170817,0.0862700806420287
0.85,0.55,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.391328318659653,0.391328318659653,0.086651615409435
0.48,0.55,1,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0106265438476348,0.0118088070086137,0.0106265438476348
0.35,0.67,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.66,0.93,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0156364287678492,0.0156364287678492,0.0111398984413754
0.79,0.9,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0171339220645865,0.0171339220645865,0.0109698447177884
0.86,0.53,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0710978442794809,0.370442296546451,0.0710978442794809
0.88,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0643773104328266,0.0643773104328266,0.0201068430290795
0.83,0.64,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0220860546465731,0.0220860546465731,0.0122299809361089
0.8,0.64,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045699948668711,0.045699948668711,0.0150352512600709
0.64,0.69,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124941995090829,0.0284950323696822,0.0124941995090829
0.72,0.59,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0233249611490865,0.0233249611490865,0.0120152978249479
0.67,0.61,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0255820914165385,0.0255820914165385,0.0120416653800079
0.75,0.7,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.370442296546451,0.370442296546451,0.0710978442794809
0.65,0.95,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.370442296546451,0.370442296546451,0.0710978442794809
0.98,0.98,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.182952771134797,0.182952771134797,0.0577799144990791
0.68,0.8,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0134422331905238,0.0134422331905238,0.0109013548596633
0.52,0.37,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0770204528673897,0.0770204528673897,0.0181919692963707
0.14,0.54,2,5,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0.149274617880309,0.398426914542504,0.149274617880309
0.86,0.57,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.49,0.42,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0318662896572281,0.0318662896572281,0.0143972306718577
0.77,0.97,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.64,0.83,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.93,0.53,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.96,0.94,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0304127424200076,0.0304127424200076,0.0125403733616019
0.6,0.97,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.58,0.55,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295
0.52,0.49,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575346221539775,0.0575346221539775,0.0582390247897259
0.74,0.79,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.64,0.99,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.93,0.59,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.76,0.49,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.5,0.54,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.79,0.55,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.97,0.95,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.6,0.49,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867900494111392,0.867900494111392,0.661122763486866
0.84,0.73,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.184525163656025,0.184525163656025,0.153450178291037
0.75,0.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045699948668711,0.045699948668711,0.0150352512600709
0.24,0.91,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0346101554898972,0.0346101554898972,0.0123449368546234
0.24,0.91,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.881921998144478,0.881921998144478,0.582649702790122
0.51,0.58,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115539249164935,0.115539249164935,0.0361801440785723
0.78,0.83,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0862700806420287,0.327197629170817,0.0862700806420287
0.67,0.86,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287
0.65,0.71,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.67,0.39,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.222600081239842,0.222600081239842,0.04187129867065
0.33,0.39,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.234061829879448,0.234061829879448,0.0829962461639507
0.58,0.83,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0207536789212796,0.0207536789212796,0.0129197936753679
0.63,0.59,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0628662776254697,0.0628662776254697,0.0256067245557048
0.63,0.51,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0628662776254697,0.0628662776254697,0.0256067245557048
0.59,0.55,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0948045905218627,0.0948045905218627,0.0214592102703015
0.6,0.9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0905971639769677,0.0905971639769677,0.0198421289037019
0.93,0.9,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0239428269314242,0.0239428269314242,0.0115758341415888
0.78,0.77,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12720911789912,0.12720911789912,0.030531272952941
0.65,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692
1,0.61,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0226098104048146,0.0226098104048146,0.0121472626853651
0.98,0.69,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0948045905218627,0.0948045905218627,0.0214592102703015
0.34,0.59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.71,0.53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057
0.64,0.64,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0127737752886038,0.0127737752886038,0.0107824361910569
0.71,0.93,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.37,0.7,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0122929266273935,0.026581076589639,0.0122929266273935
0.78,0.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.5,0.97,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.82,0.94,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.97,0.94,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.72,0.9,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.98,0.64,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2653748469801,0.2653748469801,0.06768336314806
0.76,0.73,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.72,0.88,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.96,0.91,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439209978955078,0.439209978955078,0.207232984414128
0.62,0.78,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077991405648243,0.077991405648243,0.0391990937257174
0.25,0.98,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1699790789103,0.1699790789103,0.0397935016248771
0.82,0.56,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.59,0.9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.94,0.73,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.72,0.88,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.53,0.78,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.67,0.83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756
0.99,0.52,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0394814016056268,0.0394814016056268,0.0126140568767367
0.64,0.53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756
0.61,0.57,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0541170500985855,0.0541170500985855,0.0236284958092155
0.89,0.85,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0123350062549907,0.0123350062549907,0.0107869689080079
0.9,0.67,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0862700806420287,0.327197629170817,0.0862700806420287
0.75,0.81,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679
0.96,0.9,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0794532344670332,0.0794532344670332,0.0267006475414376
0.5,0.46,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
0.59,0.59,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.57,0.69,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
1,0.87,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
0.6,0.59,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0545872546160203,0.0545872546160203,0.0188261389877085
0.21,0.85,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.579628445322107,0.579628445322107,0.154555629431536
0.63,0.83,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.370442296546451,0.370442296546451,0.0710978442794809
0.8,0.82,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.89,0.96,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0306045421739876,0.0306045421739876,0.0134831919739478
0.83,0.58,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.77,0.74,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0518562770038704,0.0518562770038704,0.0112820431441056
0.79,0.99,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0244518509111139,0.0244518509111139,0.0121642924303423
0.63,0.85,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0171339220645865,0.0171339220645865,0.0109698447177884
0.74,0.69,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652
0.49,0.67,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057
0.42,0.5,2,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.640439027742057,0.865671437510836,0.640439027742057
0.61,0.38,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919
0.5,0.73,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0559838750596704,0.0559838750596704,0.0609526040972992
0.51,0.53,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.012187344072123,0.012187344072123,0.0107366500143213
0.77,0.67,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.541702717413262,0.541702717413262,0.113477700783205
0.21,0.49,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.65,0.57,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0304127424200076,0.0304127424200076,0.0125403733616019
0.95,0.87,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692
0.8,0.75,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.77,0.85,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.57,0.7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.92,0.55,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
1,0.71,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.85,0.67,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.57,0.8,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.66,0.68,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.85,0.8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.99,0.5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.91,0.82,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439550549937264,0.439550549937264,0.123514228374317
0.96,0.97,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0498503307435645,0.0498503307435645,0.0131444312866633
0.49,0.52,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0346101554898972,0.0346101554898972,0.0123449368546234
0.65,0.56,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0121454416031515,0.0221597968163581,0.0121454416031515
0.98,0.61,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0213134398591012,0.0213134398591012,0.0114979611561224
0.56,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.289651122991464,0.289651122991464,0.0875941453892725
0.56,0.8,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.214863208378969,0.214863208378969,0.0795690355369968
0.59,0.89,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0343651371531948,0.0343651371531948,0.0186429632502543
0.85,0.58,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0628662776254697,0.0628662776254697,0.0256067245557048
0.68,0.62,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.221329867573384,0.221329867573384,0.0960884271873199
0.71,0.73,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0486954511110777,0.0486954511110777,0.0155923957583019
0.5,0.59,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.61,0.7,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0220860546465731,0.0220860546465731,0.0122299809361089
0.99,0.65,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0123350062549907,0.0123350062549907,0.0107869689080079
0.97,0.86,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.82,0.71,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0171017934025653,0.0171017934025653,0.01094814137609
0.53,0.74,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.658495715067802,0.658495715067802,0.357632752548002
0.55,0.87,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0244518509111139,0.0244518509111139,0.0121642924303423
0.52,0.53,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116804800745303,0.116804800745303,0.033877598403469
0.8,0.81,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057
0.51,0.95,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.162594553245303,0.162594553245303,0.039161383934925
0.73,0.74,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0122929266273935,0.026581076589639,0.0122929266273935
0.87,0.67,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987
0.6,0.88,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.89,0.93,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.91,0.93,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.35,0.52,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.88,0.68,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.66,0.69,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459
0.21,0.55,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.7,0.43,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0114979611561224,0.0213134398591012,0.0114979611561224
0.63,0.68,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0123574641945679,0.0216851498780647,0.0123574641945679
0.97,0.63,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0105493032240217,0.0110519426898235,0.0105493032240217
0.28,0.52,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.031909205449819,0.0614478803263681,0.031909205449819
0.7,0.6,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0125636975017186,0.0236550239357245,0.0125636975017186
0.83,0.51,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0125636975017186,0.0236550239357245,0.0125636975017186
0.22,0.76,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0178575405248119,0.0907018482075828,0.0178575405248119
0.55,0.47,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0123574641945679,0.0216851498780647,0.0123574641945679
0.33,0.77,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0111398984413754,0.0156364287678492,0.0111398984413754
0.5,0.78,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0111398984413754,0.0156364287678492,0.0111398984413754
0.93,0.88,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0471860188782787,0.0764001086797094,0.0471860188782787
0.77,0.66,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0960884271873199,0.221329867573384,0.0960884271873199
0.93,0.97,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.175179933069089,0.175179933069089,0.0530410045650268
0.72,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
0.78,0.53,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.370442296546451,0.370442296546451,0.0710978442794809
0.55,0.75,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.39,0.86,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0318662896572281,0.0318662896572281,0.0143972306718577
0.67,0.78,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0346101554898972,0.0346101554898972,0.0123449368546234
0.61,0.89,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.48,0.64,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.658495715067802,0.658495715067802,0.357632752548002
0.75,0.84,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0244518509111139,0.0244518509111139,0.0121642924303423
0.87,0.58,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0486954511110777,0.0486954511110777,0.0155923957583019
0.51,0.54,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0413780428464038,0.0413780428464038,0.0155041434144662
0.6,0.57,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.7,0.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.28,0.77,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0123205481738652,0.0385227924140799,0.0123205481738652
0.97,0.6,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0165831711705526,0.0345054833929632,0.0165831711705526
0.8,0.78,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0123205481738652,0.0385227924140799,0.0123205481738652
0.75,0.55,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0132325896809449,0.0250858864585889,0.0132325896809449
0.89,0.88,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0132325896809449,0.0250858864585889,0.0132325896809449
0.73,0.98,1,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0107409910518375,0.0171603583121524,0.0107409910518375
0.88,0.75,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.186709782995074,0.261503260490461,0.186709782995074
0.5,0.7,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.53,0.78,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.87796798854824,0.87796798854824,0.665812174846262
